question,cluster_name
কার্ডে স্বামীর নাম সংযুক্ত করতে কি কি ডকুমেন্টস লাগবে,nameCorrectionDocuments
কার্ডে আমার স্বাক্ষর চেঞ্জ করতে কি করা লাগবে,onlineApplicationProcess
আমি যে সব ডকুমেন্ট দিয়েছি সেটা ঠিক,applicationFailures
কার্ড এ স্বামীর নামের আগে মৃত লেখা এড এর জন্য কি কি ডকুমেন্টস লাগে,deceasedRelativeInfo
কার্ড উত্তোলন করতে প্রাপ্তি রশিদ বা রিসিপ্ট বা রিসিট যেটা সেটা হারিয়ে গেলে কি করবো,receiptLostSolutions
দশ ডিজিটের এনআইডি নম্বর দিয়ে পাসপোর্ট কেন ভেরিফাই করা যাচ্ছে না,unavailableServices
কার্ড এর পোর্টাল রেজিষ্ট্রেশন করার সময় মেসেজ এ কোড না আসলে কি করণীয়,unavailableServices
স্থায়ী ঠিকানা আপডেট করতে আমাকে কি কি কাগজপত্র দিতে হবে,addressUpdateProblems
জাতীয় পরিচয়পত্রের জন্য আবেদন কীভাবে করবো,onlineServicesInquiry
নতুন ভোটার হওয়ার জন্য ইন্টারনেটে কোথায় আবেদন করতে হবে,onlineServicesInquiry
অনলাইনে আবেদন করার পর কী কী কাগজপত্র জমা দেওয়া দরকার,onlineServicesInquiry
স্মার্ট কার্ডের স্ট্যাটাস কি,smartCardConversion
স্ত্রীর এনআইডি কার্ডের নম্বরে কি আমি পরিবর্তন করতে পারি,nameChangeProcess
পুরানো এনআইডি কার্ড হারালে নতুন স্মার্ট কার্ড কী করে পাবো,receiptLostSolutions
আমার আইফোন আছে,mobileAppIssues
মোবাইলে রেজিস্ট্রেশন করতে গেলে কোড ভুল দেখায় কি করি,passwordErrors
আটঘণ্টা পরেও ওয়েব পোর্টালে আমার আইডি লক ই দেখাচ্ছে,accountLocked
বায়োমেট্রিক্স দেওয়ার জন্য এসএমএস পেয়েছি,faceVerificationCompleted
পাসপোর্টে নতুন নম্বর সংযোজন বা সংশোধন করার জন্য কি কি কাগজপত্র লাগতে পারে,requiredDocuments
কার্ড সংশোধন আবেদন ফর্ম হারানোর পর কি করণীয়,onlineApplicationProcess
এডজুডিকেশন পেন্ডিংঅবস্থায় থাকা এনআইডি আবেদন নিয়ে কি করতে হবে,pendingApplications
আমি হালনাগাদে ভোটার হিসেবে রেজিষ্ট্রেশন করতে পারিনি। এখন কিভাবে নতুন ভোটার হব,newVoterNoSms
